"","feature","B cell progenitor","CD14+ Monocytes","CD16+ Monocytes","CD4 Memory","CD4 Naive","CD8 effector","CD8 Naive","Dendritic cell","Double negative T cell","NK bright","NK dim","pDC","Platelet","pre-B cell"
"85","SPDEF",1.62598714269683,1.7119338895104,1.693407107753,1.81105782483865,1.81443848881082,1.84058030482581,1.79794088691459,1.64901190956157,1.88861874577992,1.87949240020834,1.81814012135985,1.48545103977743,1.34552154195011,1.65535132908143
"86","SPIC",2.11696413309325,2.14984337404473,2.46575430437163,1.43470595922616,1.40944296541696,1.38730740771399,1.39300193400049,2.35858499004698,1.45622462694755,1.46781717787154,1.48406945317458,2.21195153061225,2.12217467632214,2.17422728959352
"87","SRF",1.20224455912445,1.24363392524212,1.28906411350735,1.29334386610777,1.25880546723319,1.24682921776329,1.24716559951828,1.27371886481755,1.23670680557435,1.13805773957276,1.20328604025177,1.20352512362147,1.0584666298952,1.15535928525043
"88","TBXT",1.1891192566412,1.20519884130544,1.17305065814723,1.14824467742,1.12504994674969,1.33148830537929,1.16311133051977,1.12895544662574,1.26157261026476,1.34516748395471,1.30090060575694,1.08912567536425,0.835631549917264,1.1847917411195
"89","TBX2",1.03836713342991,0.972932513861268,0.915547875912214,1.05997808147052,0.991305831816585,1.47250279622532,1.01834650081568,0.933315070994841,1.37202731174842,1.48323045736152,1.49004680469527,0.998638993640935,1.07355442176871,1.0374882154534
"90","TBX20",1.05630489557383,1.02187347573395,0.957169248219305,1.03763887047811,0.986605747893551,1.45163306876132,1.00029251444651,0.961103216350339,1.30373738319348,1.46750867493972,1.49366142864779,0.953034329657707,1.08894878706199,1.02877428836594
"91","TBX21",1.10841056176167,1.00550823324188,0.936014644410001,1.06502140436753,1.01718183212747,1.47792629789481,1.03110045534082,0.96292014342683,1.33517416165393,1.54323815482941,1.50725952670863,0.991221537200499,0.901785714285714,1.10216024096877
"92","TFAP4",1.35287562693567,1.30569630368755,1.30439981027918,1.18080015164955,1.1548911939693,1.21298164268438,1.15933339689284,1.24108442458776,1.19401328750087,1.2410976976603,1.25377854222922,1.6946978286264,1.04710204081633,1.29740324875382
"93","TFCP2",0.978900901137781,1.05551570389378,1.16235137533274,0.981129943317607,0.959774354858622,1.00140008256102,0.943951212088834,1.11905335835672,0.965316149733749,0.985107885636355,0.984564542222147,1.00438408896493,0.843228200371058,0.936117377542277
"94","TFEB",1.76651619436673,2.04510805442732,2.0765066754074,1.98376033126178,1.98013876722495,1.95988314486198,1.94461839614816,1.93883430682371,1.96990347150389,1.85968110648515,1.92726612534667,1.68692682093758,1.03061224489796,1.82007242469782
